Supplier,SKU,Product,Department,Type,Supplier price (net),Our price (net x 3.15),Margin $,From price?,Photo URL
A-Class,4250,4250,Living Room,Sofas,540.00,1701.00,1161.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/4250AA.jpg
A-Class,4250,4250 — 3-Pc Set,Living Room,Sofas,1350.00,4252.00,2902.00,No,https://www.aclassfurniture.ca/uploads/product_images/4250AA.jpg
A-Class,4250,4250 — Sofa,Living Room,Sofas,540.00,1701.00,1161.00,No,https://www.aclassfurniture.ca/uploads/product_images/4250AA.jpg
A-Class,4253,4253,Living Room,Sectionals,160.00,504.00,344.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/sectional_Feb171.jpg
A-Class,4253,4253 — Sofa,Living Room,Sofas,700.00,2205.00,1505.00,No,https://www.aclassfurniture.ca/uploads/product_images/sectional_Feb171.jpg
A-Class,426,426,Living Room,Chairs,425.00,1339.00,914.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/CHAIR_9A.jpg
A-Class,426,426 — Chair,Living Room,Chairs,425.00,1339.00,914.00,No,https://www.aclassfurniture.ca/uploads/product_images/CHAIR_9A.jpg
A-Class,4260,4260,Living Room,Sofas,520.00,1638.00,1118.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/6ac6f4a7440944ac.webp
A-Class,4260,4260 — 3-Pc Set,Living Room,Sofas,1300.00,4095.00,2795.00,No,https://demo-oasis-six.vercel.app/assets/cutouts/6ac6f4a7440944ac.webp
A-Class,4260,4260 — Sofa,Living Room,Sofas,520.00,1638.00,1118.00,No,https://demo-oasis-six.vercel.app/assets/cutouts/6ac6f4a7440944ac.webp
A-Class,427,427,Living Room,Chairs,425.00,1339.00,914.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/cc16.jpg
A-Class,427,427 — Chair,Living Room,Chairs,425.00,1339.00,914.00,No,https://www.aclassfurniture.ca/uploads/product_images/cc16.jpg
A-Class,428,428,Living Room,Chairs,425.00,1339.00,914.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/cc17.jpg
A-Class,428,428 — Chair,Living Room,Chairs,425.00,1339.00,914.00,No,https://www.aclassfurniture.ca/uploads/product_images/cc17.jpg
A-Class,4280,4280,Living Room,Sofas,540.00,1701.00,1161.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/soo18.jpg
A-Class,4280,4280 — 3-Pc Set,Living Room,Sofas,1350.00,4252.00,2902.00,No,https://www.aclassfurniture.ca/uploads/product_images/soo18.jpg
A-Class,4280,4280 — Sofa,Living Room,Sofas,540.00,1701.00,1161.00,No,https://www.aclassfurniture.ca/uploads/product_images/soo18.jpg
A-Class,429,429,Living Room,Chairs,400.00,1260.00,860.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/429_1.jpg
A-Class,429,429 — Chair,Living Room,Chairs,400.00,1260.00,860.00,No,https://www.aclassfurniture.ca/uploads/product_images/429_1.jpg
A-Class,431,431,Living Room,Chairs,400.00,1260.00,860.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/CHAIR_11A.jpg
A-Class,431,431 — Chair,Living Room,Chairs,400.00,1260.00,860.00,No,https://www.aclassfurniture.ca/uploads/product_images/CHAIR_11A.jpg
A-Class,4310,4310,Living Room,Sofas,580.00,1827.00,1247.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/soo24.jpg
A-Class,4310,4310 — 3-Pc Set,Living Room,Sofas,1450.00,4568.00,3118.00,No,https://www.aclassfurniture.ca/uploads/product_images/soo24.jpg
A-Class,4310,4310 — Sofa,Living Room,Sofas,580.00,1827.00,1247.00,No,https://www.aclassfurniture.ca/uploads/product_images/soo24.jpg
A-Class,4320,4320,Living Room,Sofas,580.00,1827.00,1247.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/4320B.jpg
A-Class,4320,4320 — 3-Pc Set,Living Room,Sofas,1450.00,4568.00,3118.00,No,https://www.aclassfurniture.ca/uploads/product_images/4320B.jpg
A-Class,4320,4320 — Sofa,Living Room,Sofas,580.00,1827.00,1247.00,No,https://www.aclassfurniture.ca/uploads/product_images/4320B.jpg
A-Class,4330,4330,Living Room,Sofas,580.00,1827.00,1247.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/4330-B.jpg
A-Class,4330,4330 — 3-Pc Set,Living Room,Sofas,1450.00,4568.00,3118.00,No,https://www.aclassfurniture.ca/uploads/product_images/4330-B.jpg
A-Class,4330,4330 — Sofa,Living Room,Sofas,580.00,1827.00,1247.00,No,https://www.aclassfurniture.ca/uploads/product_images/4330-B.jpg
A-Class,4340,4340,Living Room,Sofas,580.00,1827.00,1247.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/sso2.jpg
A-Class,4340,4340 — 3-Pc Set,Living Room,Sofas,1450.00,4568.00,3118.00,No,https://www.aclassfurniture.ca/uploads/product_images/sso2.jpg
A-Class,4340,4340 — Sofa,Living Room,Sofas,580.00,1827.00,1247.00,No,https://www.aclassfurniture.ca/uploads/product_images/sso2.jpg
A-Class,435,435,Living Room,Chairs,400.00,1260.00,860.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/435.jpg
A-Class,435,435 — Chair,Living Room,Chairs,400.00,1260.00,860.00,No,https://www.aclassfurniture.ca/uploads/product_images/435.jpg
A-Class,440,440,Living Room,Chairs,400.00,1260.00,860.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/440.jpg
A-Class,440,440 — Chair,Living Room,Chairs,400.00,1260.00,860.00,No,https://www.aclassfurniture.ca/uploads/product_images/440.jpg
A-Class,455,455,Living Room,Chairs,400.00,1260.00,860.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/455.jpg
A-Class,455,455 — Chair,Living Room,Chairs,400.00,1260.00,860.00,No,https://www.aclassfurniture.ca/uploads/product_images/455.jpg
A-Class,459,459,Living Room,Chairs,400.00,1260.00,860.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/459_d.jpg
A-Class,459,459 — Chair,Living Room,Chairs,400.00,1260.00,860.00,No,https://www.aclassfurniture.ca/uploads/product_images/459_d.jpg
A-Class,465,465,Living Room,Sectionals,400.00,1260.00,860.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/1111aaa.jpg
A-Class,480,480,Living Room,Chairs,400.00,1260.00,860.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/480.jpg
A-Class,480,480 — Chair,Living Room,Chairs,400.00,1260.00,860.00,No,https://www.aclassfurniture.ca/uploads/product_images/480.jpg
A-Class,4900,4900,Living Room,Sofas,520.00,1638.00,1118.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/38f21426ae4c6f76.webp
A-Class,4900,4900 — 3-Pc Set,Living Room,Sofas,1300.00,4095.00,2795.00,No,https://demo-oasis-six.vercel.app/assets/cutouts/38f21426ae4c6f76.webp
A-Class,4900,4900 — Sofa,Living Room,Sofas,520.00,1638.00,1118.00,No,https://demo-oasis-six.vercel.app/assets/cutouts/38f21426ae4c6f76.webp
A-Class,4910,4910,Living Room,Sofas,520.00,1638.00,1118.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/4910AA.jpg
A-Class,4910,4910 — 3-Pc Set,Living Room,Sofas,1300.00,4095.00,2795.00,No,https://www.aclassfurniture.ca/uploads/product_images/4910AA.jpg
A-Class,4910,4910 — Sofa,Living Room,Sofas,520.00,1638.00,1118.00,No,https://www.aclassfurniture.ca/uploads/product_images/4910AA.jpg
A-Class,4950,4950,Living Room,Sofas,440.00,1386.00,946.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/4950_b.jpg
A-Class,4950,4950 — 3-Pc Set,Living Room,Sofas,1100.00,3465.00,2365.00,No,https://www.aclassfurniture.ca/uploads/product_images/4950_b.jpg
A-Class,4950,4950 — Sofa,Living Room,Sofas,440.00,1386.00,946.00,No,https://www.aclassfurniture.ca/uploads/product_images/4950_b.jpg
A-Class,502,502,Living Room,Ottomans,375.00,1181.00,806.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/502_C.jpg
A-Class,502,502 — Ottoman,Living Room,Ottomans,375.00,1181.00,806.00,No,https://www.aclassfurniture.ca/uploads/product_images/502_C.jpg
A-Class,503,503,Living Room,Ottomans,450.00,1418.00,968.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/503-B.jpg
A-Class,503,503 — Ottoman,Living Room,Ottomans,450.00,1418.00,968.00,No,https://www.aclassfurniture.ca/uploads/product_images/503-B.jpg
A-Class,505,505,Living Room,Ottomans,375.00,1181.00,806.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/505_b.jpg
A-Class,505,505 — Ottoman,Living Room,Ottomans,375.00,1181.00,806.00,No,https://www.aclassfurniture.ca/uploads/product_images/505_b.jpg
A-Class,510,510,Living Room,Ottomans,260.00,819.00,559.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/510_-a1.jpg
A-Class,510,510 — Ottoman,Living Room,Ottomans,260.00,819.00,559.00,No,https://www.aclassfurniture.ca/uploads/product_images/510_-a1.jpg
A-Class,5100,5100,Living Room,Sofas,520.00,1638.00,1118.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/5100_D.jpg
A-Class,5100,5100 — 3-Pc Set,Living Room,Sofas,1300.00,4095.00,2795.00,No,https://www.aclassfurniture.ca/uploads/product_images/5100_D.jpg
A-Class,5100,5100 — Sofa,Living Room,Sofas,435.00,1370.00,935.00,No,https://www.aclassfurniture.ca/uploads/product_images/5100_D.jpg
A-Class,5150,5150,Living Room,Sofas,520.00,1638.00,1118.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/5150.jpg
A-Class,5150,5150 — 3-Pc Set,Living Room,Sofas,1300.00,4095.00,2795.00,No,https://www.aclassfurniture.ca/uploads/product_images/5150.jpg
A-Class,5150,5150 — Sofa,Living Room,Sofas,520.00,1638.00,1118.00,No,https://www.aclassfurniture.ca/uploads/product_images/5150.jpg
A-Class,5155,5155,Living Room,Sectionals,1050.00,3308.00,2258.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/see26.jpg
A-Class,5155,5155 — Sofa,Living Room,Sofas,435.00,1370.00,935.00,No,https://www.aclassfurniture.ca/uploads/product_images/see26.jpg
A-Class,520,520,Living Room,Ottomans,260.00,819.00,559.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/520.jpg
A-Class,520,520 — Ottoman,Living Room,Ottomans,260.00,819.00,559.00,No,https://www.aclassfurniture.ca/uploads/product_images/520.jpg
A-Class,5200,5200,Living Room,Sofas,580.00,1827.00,1247.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/5200.jpg
A-Class,5200,5200 — 3-Pc Set,Living Room,Sofas,1450.00,4568.00,3118.00,No,https://www.aclassfurniture.ca/uploads/product_images/5200.jpg
A-Class,5200,5200 — Sofa,Living Room,Sofas,580.00,1827.00,1247.00,No,https://www.aclassfurniture.ca/uploads/product_images/5200.jpg
A-Class,5250,5250,Living Room,Sofas,580.00,1827.00,1247.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/5250-sofa.jpg
A-Class,5250,5250 — 3-Pc Set,Living Room,Sofas,1450.00,4568.00,3118.00,No,https://www.aclassfurniture.ca/uploads/product_images/5250-sofa.jpg
A-Class,5250,5250 — Sofa,Living Room,Sofas,580.00,1827.00,1247.00,No,https://www.aclassfurniture.ca/uploads/product_images/5250-sofa.jpg
A-Class,5300,5300,Living Room,Sofas,600.00,1890.00,1290.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/5300.jpg
A-Class,5300,5300 — 3-Pc Set,Living Room,Sofas,1500.00,4725.00,3225.00,No,https://www.aclassfurniture.ca/uploads/product_images/5300.jpg
A-Class,5300,5300 — Sofa,Living Room,Sofas,600.00,1890.00,1290.00,No,https://www.aclassfurniture.ca/uploads/product_images/5300.jpg
A-Class,5350,5350,Living Room,Sofas,560.00,1764.00,1204.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/5350.jpg
A-Class,5350,5350 — 3-Pc Set,Living Room,Sofas,1400.00,4410.00,3010.00,No,https://www.aclassfurniture.ca/uploads/product_images/5350.jpg
A-Class,5350,5350 — Sofa,Living Room,Sofas,560.00,1764.00,1204.00,No,https://www.aclassfurniture.ca/uploads/product_images/5350.jpg
A-Class,5360,5360,Living Room,Sofas,560.00,1764.00,1204.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/seat_front.jpg
A-Class,5360,5360 — 3-Pc Set,Living Room,Sofas,1400.00,4410.00,3010.00,No,https://www.aclassfurniture.ca/uploads/product_images/seat_front.jpg
A-Class,5360,5360 — Sofa,Living Room,Sofas,560.00,1764.00,1204.00,No,https://www.aclassfurniture.ca/uploads/product_images/seat_front.jpg
A-Class,5370,5370,Living Room,Sofas,660.00,2079.00,1419.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/5370_b.jpg
A-Class,5370,5370 — 3-Pc Set,Living Room,Sofas,1650.00,5198.00,3548.00,No,https://www.aclassfurniture.ca/uploads/product_images/5370_b.jpg
A-Class,5370,5370 — Sofa,Living Room,Sofas,610.00,1922.00,1312.00,No,https://www.aclassfurniture.ca/uploads/product_images/5370_b.jpg
A-Class,5375,5375,Living Room,Sofas,700.00,2205.00,1505.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/5375-A.jpg
A-Class,5375,5375 — 3-Pc Set,Living Room,Sofas,1750.00,5512.00,3762.00,No,https://www.aclassfurniture.ca/uploads/product_images/5375-A.jpg
A-Class,5375,5375 — Sofa,Living Room,Sofas,700.00,2205.00,1505.00,No,https://www.aclassfurniture.ca/uploads/product_images/5375-A.jpg
A-Class,540,540,Living Room,Ottomans,325.00,1024.00,699.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/542S.jpg
A-Class,540,540 — Ottoman,Living Room,Ottomans,325.00,1024.00,699.00,No,https://www.aclassfurniture.ca/uploads/product_images/542S.jpg
A-Class,5400,5400,Living Room,Sofas,440.00,1386.00,946.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/54002.jpg
A-Class,5400,5400 — 3-Pc Set,Living Room,Sofas,1100.00,3465.00,2365.00,No,https://www.aclassfurniture.ca/uploads/product_images/54002.jpg
A-Class,5400,5400 — Sofa,Living Room,Sofas,440.00,1386.00,946.00,No,https://www.aclassfurniture.ca/uploads/product_images/54002.jpg
A-Class,544,544,Living Room,Ottomans,325.00,1024.00,699.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/544_-A.jpg
A-Class,544,544 — Ottoman,Living Room,Ottomans,325.00,1024.00,699.00,No,https://www.aclassfurniture.ca/uploads/product_images/544_-A.jpg
A-Class,550,550,Living Room,Ottomans,300.00,945.00,645.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/550AA.jpg
A-Class,550,550 — Ottoman,Living Room,Ottomans,300.00,945.00,645.00,No,https://www.aclassfurniture.ca/uploads/product_images/550AA.jpg
A-Class,550,550 — Sofa,Living Room,Sofas,50.00,158.00,108.00,No,https://www.aclassfurniture.ca/uploads/product_images/550AA.jpg
A-Class,6050,6050,Living Room,Sofas,540.00,1701.00,1161.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/6050aaaa.jpg
A-Class,6050,6050 — 3-Pc Set,Living Room,Sofas,1350.00,4252.00,2902.00,No,https://www.aclassfurniture.ca/uploads/product_images/6050aaaa.jpg
A-Class,6050,6050 — Sofa,Living Room,Sofas,540.00,1701.00,1161.00,No,https://www.aclassfurniture.ca/uploads/product_images/6050aaaa.jpg
A-Class,6070,6070,Living Room,Sofas,520.00,1638.00,1118.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/6070aaaa.jpg
A-Class,6070,6070 — 3-Pc Set,Living Room,Sofas,1300.00,4095.00,2795.00,No,https://www.aclassfurniture.ca/uploads/product_images/6070aaaa.jpg
A-Class,6070,6070 — Sofa,Living Room,Sofas,520.00,1638.00,1118.00,No,https://www.aclassfurniture.ca/uploads/product_images/6070aaaa.jpg
A-Class,6100,6100,Living Room,Sofas,520.00,1638.00,1118.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/sso32.jpg
A-Class,6100,6100 — 3-Pc Set,Living Room,Sofas,1300.00,4095.00,2795.00,No,https://www.aclassfurniture.ca/uploads/product_images/sso32.jpg
A-Class,6100,6100 — Sofa,Living Room,Sofas,520.00,1638.00,1118.00,No,https://www.aclassfurniture.ca/uploads/product_images/sso32.jpg
A-Class,6150,6150,Living Room,Sofas,520.00,1638.00,1118.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/sso42.jpg
A-Class,6150,6150 — 3-Pc Set,Living Room,Sofas,1300.00,4095.00,2795.00,No,https://www.aclassfurniture.ca/uploads/product_images/sso42.jpg
A-Class,6150,6150 — Sofa,Living Room,Sofas,520.00,1638.00,1118.00,No,https://www.aclassfurniture.ca/uploads/product_images/sso42.jpg
A-Class,7100,7100,Living Room,Sofas,620.00,1953.00,1333.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/7100aaaa.jpg
A-Class,7100,7100 — 3-Pc Set,Living Room,Sofas,1550.00,4882.00,3332.00,No,https://www.aclassfurniture.ca/uploads/product_images/7100aaaa.jpg
A-Class,7100,7100 — Sofa,Living Room,Sofas,620.00,1953.00,1333.00,No,https://www.aclassfurniture.ca/uploads/product_images/7100aaaa.jpg
A-Class,7110,7110,Living Room,Sofas,620.00,1953.00,1333.00,Yes,https://www.aclassfurniture.ca/uploads/product_images/7110aaaa.jpg
A-Class,7110,7110 — 3-Pc Set,Living Room,Sofas,1550.00,4882.00,3332.00,No,https://www.aclassfurniture.ca/uploads/product_images/7110aaaa.jpg
A-Class,7110,7110 — Sofa,Living Room,Sofas,620.00,1953.00,1333.00,No,https://www.aclassfurniture.ca/uploads/product_images/7110aaaa.jpg
Matrix,B2011,Aria Chest Beige,Bedroom,Chests,299.00,942.00,643.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/67df0197cf5b6c7c.webp
Matrix,B2011,Aria Dresser Beige,Bedroom,Dressers,379.00,1194.00,815.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/659b0b942e86eecb.webp
Matrix,B2011,Aria Dresser mirror set Beige,Bedroom,Dressers,379.00,1194.00,815.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/f261d7c6061ef5a7.webp
Matrix,B2011,Aria King bed Beige,Bedroom,Beds,699.00,2202.00,1503.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1775834815_e54a124d870fc9761670.jpg
Matrix,B2011,Aria Nightstand Beige,Bedroom,Nightstands,149.00,469.00,320.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/ea10dc92a2d97e78.webp
Matrix,B2011,Aria Quee bed Beige,Bedroom,Beds,599.00,1887.00,1288.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1775834845_84390ae4bfb7d0288cc4.jpg
Matrix,2011,Aria — Nightstand,Bedroom,Nightstands,149.00,469.00,320.00,No,https://demo-oasis-six.vercel.app/assets/cutouts/ea10dc92a2d97e78.webp
Matrix,B2011,Aria — Queen Set,Bedroom,Bedroom Sets,1499.00,4722.00,3223.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1761678954_c0c2fcc37e8371c515cb.jpg
Matrix,B852,Austin Dresser mirror set Dark walnut,Bedroom,Dressers,399.00,1257.00,858.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1760023148_b53ec9de507d8e41675a.jpg
Matrix,B852,Austin King bed Dark walnut,Bedroom,Beds,899.00,2832.00,1933.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1745438331_ebfdabbff0f45e9af0f4.jpg
Matrix,B852,Austin King storage bed Walnut,Bedroom,Beds,799.00,2517.00,1718.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1781109348_98efe3c92836a4ffdbfd.png
Matrix,B852,Austin Queen bed Dark walnut,Bedroom,Beds,799.00,2517.00,1718.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1745438344_e99acc056009a00e1118.jpg
Matrix,B852,Austin — Queen Set,Bedroom,Bedroom Sets,1899.00,5982.00,4083.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744386049_e3127f4f43e108217f4f.jpg
Matrix,B853,Baltimore,Bedroom,Beds,1799.00,5667.00,3868.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/07e1d5649578ba00.webp
Matrix,B851,Baltimore Chest Dark grey,Bedroom,Chests,319.00,1005.00,686.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1745438214_9aa4f2e7a6cddbfc1feb.jpg
Matrix,B853,Baltimore Chest Dark grey,Bedroom,Chests,319.00,1005.00,686.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1780065082_1d4fd9cc6a95b23a83cc.jpg
Matrix,B851,Baltimore Chest Dark walnut,Bedroom,Chests,319.00,1005.00,686.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1745438035_2817f151164d2cb2e40c.jpg
Matrix,B853,Baltimore Chest Dark walnut,Bedroom,Chests,319.00,1005.00,686.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1780064751_6fb7669a163b1d9c69c9.jpg
Matrix,B851,Baltimore Dresser Dark Grey,Bedroom,Dressers,399.00,1257.00,858.00,Yes,https://matrixfurnituregroup.ca/uploads/items/1776876802_1c5d3b4af0b837e39d3c.jpg
Matrix,B853,Baltimore Dresser Dark Grey,Bedroom,Dressers,399.00,1257.00,858.00,Yes,https://matrixfurnituregroup.ca/uploads/items/1780064300_c3e6f695765b559dfd9b.jpg
Matrix,B851,Baltimore Dresser Dark Walnut,Bedroom,Dressers,399.00,1257.00,858.00,Yes,https://matrixfurnituregroup.ca/uploads/items/1776876777_17eab31eb252a794b1e6.jpg
Matrix,B853,Baltimore Dresser Dark Walnut,Bedroom,Dressers,399.00,1257.00,858.00,Yes,https://matrixfurnituregroup.ca/uploads/items/1780063881_e5c3cda01874d7006896.jpg
Matrix,B851,Baltimore Dresser mirror set Dark grey,Bedroom,Dressers,399.00,1257.00,858.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1745438283_b97f15235d51b3a798cf.jpg
